,month,County,X (Lat),Y (Long),FIPS #,Case Count
728,7,Throckmorton,-99.21236832,33.17753907,48447,3
729,7,Titus,-94.96509786,33.2160906,48449,1156
730,7,Tom Green,-100.4620678,31.404444199999997,48451,1530
731,7,Travis,-97.78194654,30.33423319,48453,20465
732,7,Trinity,-95.13551682,31.0885069,48455,129
733,7,Tyler,-94.37651432,30.7712607,48457,112
734,7,Upshur,-94.94132011,32.7362827,48459,188
735,7,Upton,-102.0430005,31.36853957,48461,15
736,7,Uvalde,-99.76203107,29.35669829,48463,471
737,7,Val Verde,-101.15171,29.89300587,48465,1332
738,7,Van Zandt,-95.8364862,32.56368961,48467,328
739,7,Victoria,-96.97176602,28.79640594,48469,3203
740,7,Walker,-95.57224172,30.73899492,48471,2792
741,7,Waller,-95.98768942,30.01093722,48473,393
742,7,Ward,-103.1024636,31.509424,48475,83
743,7,Washington,-96.40356575000001,30.2145299,48477,465
744,7,Webb,-99.33170164,27.76102524,48479,5878
745,7,Wharton,-96.22197375,29.2778362,48481,610
746,7,Wheeler,-100.2697634,35.40129002,48483,32
747,7,Wichita,-98.70153389,33.98421585,48485,886
748,7,Wilbarger,-99.24089568,34.08044953,48487,49
749,7,Willacy,-97.64303323,26.47132899,48489,580
750,7,Williamson,-97.60105467,30.64834941,48491,5616
751,7,Wilson,-98.08621015000001,29.17315896,48493,414
752,7,Winkler,-103.0484794,31.85008609,48495,66
753,7,Wise,-97.65444124,33.21585061,48497,309
754,7,Wood,-95.38206498,32.78634374,48499,284
755,7,Yoakum,-102.8278792,33.17293501,48501,78
756,7,Young,-98.68781396,33.17670764,48503,133
757,7,Zapata,-99.16860134,27.00089072,48505,156
758,7,Zavala,-99.76102001,28.86530621,48507,170
759,8,Anderson,-95.65251774,31.81321543,48001,2437
760,8,Andrews,-102.6378839,32.30506283,48003,338
761,8,Angelina,-94.611742,31.25475875,48005,1906
762,8,Aransas,-96.99258951,28.12709562,48007,186
763,8,Archer,-98.68783437,33.61539176,48009,33
764,8,Armstrong,-101.3572412,34.96522076,48011,9
765,8,Atascosa,-98.52741302,28.89418432,48013,517
766,8,Austin,-96.27791829,29.88711223,48015,328
767,8,Bailey,-102.8299069,34.0684915,48017,187
768,8,Bandera,-99.24637282,29.74724753,48019,100
769,8,Bastrop,-97.31187705,30.10353518,48021,1435
770,8,Baylor,-99.21351964,33.61648147,48023,13
771,8,Bee,-97.74116811,28.41736675,48025,1374
772,8,Bell,-97.47790776,31.03778267,48027,4281
773,8,Bexar,-98.51966309,29.44884523,48029,35920
774,8,Blanco,-98.39974086,30.26636128,48031,115
775,8,Borden,-101.4317533,32.7436916,48033,0
776,8,Bosque,-97.63437613,31.90050476,48035,179
777,8,Bowie,-94.42324298,33.44572786,48037,790
778,8,Brazoria,-95.45578479,29.19345387,48039,8025
779,8,Brazos,-96.3022943,30.6610425,48041,4158
780,8,Brewster,-103.2518906,29.81205836,48043,188
781,8,Briscoe,-101.20857690000001,34.53041048,48045,12
782,8,Brooks,-98.21874127,27.0315669,48047,145
783,8,Brown,-98.99989649,31.77432313,48049,502
784,8,Burleson,-96.62109399,30.49246139,48051,248
785,8,Burnet,-98.18252382,30.78843382,48053,577
786,8,Caldwell,-97.61983479000001,29.83677935,48055,1175
787,8,Calhoun,-96.64708119,28.48966896,48057,555
788,8,Callahan,-99.37359692,32.2977738,48059,52
789,8,Cameron,-97.51499968,26.13847728,48061,17816
790,8,Camp,-94.97860185,32.97321771,48063,248
791,8,Carson,-101.3542037,35.40346802,48065,17
792,8,Cass,-94.34348771,33.07750446,48067,199
793,8,Castro,-102.2617608,34.53000304,48069,209
794,8,Chambers,-94.60891308,29.73912276,48071,1028
795,8,Cherokee,-95.16515234,31.83695632,48073,1232
796,8,Childress,-100.2075664,34.52929257,48075,53
797,8,Clay,-98.208958,33.78379717,48077,47
798,8,Cochran,-102.8285264,33.60410808,48079,33
799,8,Coke,-100.5298747,31.88849293,48081,42
800,8,Coleman,-99.45362579,31.77329421,48083,33
801,8,Collin,-96.57248871,33.18789055,48085,9612
802,8,Collingsworth,-100.2700733,34.96498493,48087,13
803,8,Colorado,-96.52630821,29.6208542,48089,359
804,8,Comal,-98.27814516,29.80816362,48091,2062
805,8,Comanche,-98.55841538,31.9490639,48093,172
806,8,Concho,-99.86413426,31.32645211,48095,33
807,8,Cooke,-97.21247642,33.638465,48097,265
808,8,Coryell,-97.7991883,31.39087578,48099,716
809,8,Cottle,-100.2786983,34.0776571,48101,18
810,8,Crane,-102.5156425,31.42846287,48103,75
811,8,Crockett,-101.41183640000001,30.72291931,48105,158
812,8,Crosby,-101.29986120000001,33.61459873,48107,65
813,8,Culberson,-104.5177421,31.44709817,48109,21
814,8,Dallam,-102.6021647,36.27777107,48111,196
815,8,Dallas,-96.77781862,32.76653746,48113,57313
816,8,Dawson,-101.9476136,32.74258137,48115,172
817,8,Deaf Smith,-102.6048162,34.96602014,48117,726
818,8,Delta,-95.67221685,33.38623601,48119,17
819,8,Denton,-97.11681154,33.205574,48121,8214
820,8,Dickens,-100.7788138,33.61663428,48125,5
821,8,Dimmit,-99.760574,28.42161168,48127,164
822,8,Donley,-100.81405009999999,34.96540246,48129,49
823,8,Duval,-98.50889672,27.68133382,48131,195
824,8,Eastland,-98.8325713,32.32739258,48133,92
825,8,Ector,-102.5430907,31.86908156,48135,2547
826,8,Edwards,-100.3048937,29.98248216,48137,30
827,8,El Paso,-106.23522290000001,31.768622600000004,48141,18079
828,8,Ellis,-96.79467417,32.34839264,48139,3255
829,8,Erath,-98.21722756,32.23640361,48143,580
830,8,Falls,-96.93579511,31.25317017,48145,143
831,8,Fannin,-96.10656755,33.59396919,48147,321
832,8,Fayette,-96.91968047,29.87683207,48149,323
833,8,Fisher,-100.4019503,32.74305155,48151,31
834,8,Floyd,-101.3033037,34.07239775,48153,94
835,8,Foard,-99.77871109,33.97408519,48155,3
836,8,Fort Bend,-95.77090562,29.52763253,48157,11369
837,8,Franklin,-95.21841437,33.17550691,48159,95
838,8,Freestone,-96.14918535,31.70486443,48161,181
839,8,Frio,-99.10826004,28.86726774,48163,571
840,8,Gaines,-102.6351246,32.74074537,48165,199
841,8,Galveston,-94.96474975,29.39424415,48167,9888
842,8,Garza,-101.2984496,33.17991074,48169,101
843,8,Gillespie,-98.94627245,30.31800246,48171,188
844,8,Glasscock,-101.520742,31.8694238,48173,6
845,8,Goliad,-97.42646082,28.65708563,48175,119
846,8,Gonzales,-97.49279927,29.45641495,48177,721
847,8,Gray,-100.812475,35.40130666000001,48179,226
848,8,Grayson,-96.67764864,33.62684371,48181,1251
849,8,Gregg,-94.81723694,32.48036452,48183,1646
850,8,Grimes,-95.98557334,30.54360689,48185,926
851,8,Guadalupe,-97.94850308,29.58257236,48187,1799
852,8,Hale,-101.8269082,34.07051782,48189,1478
853,8,Hall,-100.6809876,34.53074134,48191,15
854,8,Hamilton,-98.11066654,31.70479181,48193,92
855,8,Hansford,-101.3545624,36.27753179,48195,93
856,8,Hardeman,-99.7453851,34.28865227,48197,22
857,8,Hardin,-94.39021394,30.33238431,48199,1124
858,8,Harris,-95.39782106,29.85967144,48201,90574
859,8,Harrison,-94.37155736,32.54814898,48203,735
860,8,Hartley,-102.60288349999999,35.83996755,48205,94
861,8,Haskell,-99.73029401,33.17824805,48207,52
862,8,Hays,-98.03104087,30.05782657,48209,5111
863,8,Hemphill,-100.2704628,35.83750155,48211,45
864,8,Henderson,-95.85356847000001,32.21188078,48213,697
865,8,Hidalgo,-98.18088681,26.396627,48215,21806
866,8,Hill,-97.13241420000001,31.99079033,48217,340
867,8,Hockley,-102.3430919,33.60750375,48219,223
868,8,Hood,-97.83280338,32.43107878,48221,657
869,8,Hopkins,-95.56414173,33.14933822,48223,216
870,8,Houston,-95.42225367,31.31764137,48225,323
871,8,Howard,-101.43550970000001,32.30610232,48227,201
872,8,Hudspeth,-105.38694280000001,31.45613738,48229,35
873,8,Hunt,-96.08550014,33.123531,48231,1261
874,8,Hutchinson,-101.3547257,35.84000866,48233,133
875,8,Irion,-100.98241259999999,31.30393203,48235,9
876,8,Jack,-98.1725509,33.23345819,48237,99
877,8,Jackson,-96.57883268,28.95603133,48239,418
878,8,Jasper,-94.02495849,30.74391255,48241,359
879,8,Jeff Davis,-104.1403539,30.71559322,48243,8
880,8,Jefferson,-94.1708778,29.88425832,48245,6237
881,8,Jim Hogg,-98.69729210000001,27.04340499,48247,65
882,8,Jim Wells,-98.0898649,27.73131099,48249,816
883,8,Johnson,-97.36660504,32.37899918,48251,2159
884,8,Jones,-99.87850599,32.73970429,48253,632
885,8,Karnes,-97.85960621,28.90493782,48255,672
886,8,Kaufman,-96.28779341,32.59927808,48257,2446
887,8,Kendall,-98.71160511,29.9446397,48259,180
888,8,Kenedy,-97.68137783,26.92409448,48261,6
889,8,Kent,-100.7791031,33.18284492,48263,3
890,8,Kerr,-99.35016969,30.06153035,48265,416
891,8,Kimble,-99.74892716,30.48676251,48267,16
892,8,King,-100.2558584,33.61641863,48269,0
893,8,Kinney,-100.4178441,29.35000302,48271,21
894,8,Kleberg,-97.72889778,27.43274395,48273,480
895,8,Knox,-99.74144313,33.60614755,48275,62
896,8,La Salle,-99.1034773,28.34621032,48283,364
897,8,Lamar,-95.57110784,33.66746186,48277,705
898,8,Lamb,-102.3517095,34.06861242,48279,246
899,8,Lampasas,-98.24142711,31.19627791,48281,129
900,8,Lavaca,-96.93020993,29.38437003,48285,641
901,8,Lee,-96.96568735,30.31065065,48287,178
902,8,Leon,-95.99554292,31.29655719,48289,158
903,8,Liberty,-94.8120925,30.15153187,48291,1107
904,8,Limestone,-96.58056718,31.54541898,48293,297
905,8,Lipscomb,-100.27317,36.27778432,48295,22
906,8,Live Oak,-98.12474493,28.3514375,48297,240
907,8,Llano,-98.68387398,30.70566579,48299,90
908,8,Loving,-103.57990629999999,31.84912973,48301,0
909,8,Lubbock,-101.8205745,33.6101944,48303,6495
910,8,Lynn,-101.8160235,33.17685487,48305,74
911,8,Madison,-95.92818441,30.96564645,48313,686
912,8,Marion,-94.35725239000001,32.79797929,48315,136
913,8,Martin,-101.9512464,32.30605847,48317,67
914,8,Mason,-99.2263026,30.71742293,48319,60
915,8,Matagorda,-95.98533866,28.86711039,48321,830
916,8,Maverick,-100.3144638,28.74260943,48323,2596
917,8,McCulloch,-99.34754972,31.19896752,48307,55
918,8,McLennan,-97.20184883,31.55234489,48309,5296
919,8,McMullen,-98.56842256,28.35351091,48311,10
920,8,Medina,-99.11008331,29.35520493,48325,987
921,8,Menard,-99.82061472,30.88981785,48327,18
922,8,Midland,-102.0315032,31.86921148,48329,2888
923,8,Milam,-96.97683495,30.78625299,48331,366
924,8,Mills,-98.59552736,31.49524259,48333,26
925,8,Mitchell,-100.9211128,32.30636024,48335,70
926,8,Montague,-97.72466993,33.67496328,48337,86
927,8,Montgomery,-95.50301411,30.30022409,48339,6957
928,8,Moore,-101.8929556,35.83768863,48341,1082
929,8,Morris,-94.73205137,33.11368507,48343,133
930,8,Motley,-100.77989609999999,34.07409017,48345,6
931,8,Nacogdoches,-94.6158776,31.61604108,48347,1200
932,8,Navarro,-96.47248134,32.04695429,48349,942
933,8,Newton,-93.74462993,30.78619977,48351,124
934,8,Nolan,-100.4060989,32.3034718,48353,140
935,8,Nueces,-97.61767326,27.72621549,48355,13273
936,8,Ochiltree,-100.815653,36.27846334,48357,100
937,8,Oldham,-102.6029949,35.40497586,48359,14
938,8,Orange,-93.89653794,30.12807126,48361,1539
939,8,Palo Pinto,-98.31299522,32.75316856,48363,347
940,8,Panola,-94.30552858,32.16222886,48365,301
941,8,Parker,-97.80472194,32.77852261,48367,1401
942,8,Parmer,-102.784594,34.53014507,48369,360
943,8,Pecos,-102.7235743,30.78100044,48371,258
944,8,Polk,-94.82994949,30.79250963,48373,769
945,8,Potter,-101.8940484,35.40128927,48375,3802
946,8,Presidio,-104.2405552,29.99977786,48377,49
947,8,Rains,-95.79347545,32.87004212,48379,54
948,8,Randall,-101.8968527,34.96594288,48381,1899
949,8,Reagan,-101.5230108,31.36617698,48383,66
950,8,Real,-99.82215881,29.83182711,48385,91
951,8,Red River,-95.0501886,33.62074539,48387,140
952,8,Reeves,-103.693143,31.32307061,48389,152
953,8,Refugio,-97.16546961,28.32681413,48391,243
954,8,Roberts,-100.8135689,35.83855770000001,48393,7
955,8,Robertson,-96.51272568,31.02705415,48395,239
956,8,Rockwall,-96.40780584,32.89786769,48397,1105
957,8,Runnels,-99.97624799,31.83105393,48399,152
958,8,Rusk,-94.76169577,32.10803224,48401,398
959,8,Sabine,-93.85170439,31.34321941,48403,65
960,8,San Augustine,-94.16809762,31.39427005,48405,178
961,8,San Jacinto,-95.16683273,30.57948905,48407,185
962,8,San Patricio,-97.51859857,28.00922186,48409,1114
963,8,San Saba,-98.81754295,31.15520543,48411,26
964,8,Schleicher,-100.538097,30.89661056,48413,36
965,8,Scurry,-100.9165071,32.74720063,48415,505
966,8,Shackelford,-99.35403034,32.7360276,48417,21
967,8,Shelby,-94.14495261,31.79242191,48419,411
968,8,Sherman,-101.8933822,36.27765824,48421,44
969,8,Smith,-95.26909511,32.37514553,48423,2750
970,8,Somervell,-97.77456553,32.22229511,48425,85
971,8,Starr,-98.73834895,26.56212627,48427,2411
972,8,Stephens,-98.83612016,32.73584155,48429,131
973,8,Sterling,-101.0500699,31.82786516,48431,1
974,8,Stonewall,-100.255259,33.17842158,48433,7
975,8,Sutton,-100.5382263,30.49747152,48435,67
976,8,Swisher,-101.734951,34.53064989,48437,83
977,8,Tarrant,-97.29116473,32.77185236,48439,33874
978,8,Taylor,-99.89003941,32.30138229,48441,1148
979,8,Terrell,-102.0764533,30.22502597,48443,2
980,8,Terry,-102.335157,33.17373729,48445,173
981,8,Throckmorton,-99.21236832,33.17753907,48447,4
982,8,Titus,-94.96509786,33.2160906,48449,1257
983,8,Tom Green,-100.4620678,31.404444199999997,48451,1837
984,8,Travis,-97.78194654,30.33423319,48453,23870
985,8,Trinity,-95.13551682,31.0885069,48455,163
986,8,Tyler,-94.37651432,30.7712607,48457,146
987,8,Upshur,-94.94132011,32.7362827,48459,267
988,8,Upton,-102.0430005,31.36853957,48461,17
989,8,Uvalde,-99.76203107,29.35669829,48463,591
990,8,Val Verde,-101.15171,29.89300587,48465,1687
991,8,Van Zandt,-95.8364862,32.56368961,48467,446
992,8,Victoria,-96.97176602,28.79640594,48469,3584
993,8,Walker,-95.57224172,30.73899492,48471,3190
994,8,Waller,-95.98768942,30.01093722,48473,521
995,8,Ward,-103.1024636,31.509424,48475,99
996,8,Washington,-96.40356575000001,30.2145299,48477,526
997,8,Webb,-99.33170164,27.76102524,48479,9303
998,8,Wharton,-96.22197375,29.2778362,48481,1008
999,8,Wheeler,-100.2697634,35.40129002,48483,36
1000,8,Wichita,-98.70153389,33.98421585,48485,1117
1001,8,Wilbarger,-99.24089568,34.08044953,48487,78
1002,8,Willacy,-97.64303323,26.47132899,48489,760
1003,8,Williamson,-97.60105467,30.64834941,48491,7330
1004,8,Wilson,-98.08621015000001,29.17315896,48493,499
1005,8,Winkler,-103.0484794,31.85008609,48495,88
1006,8,Wise,-97.65444124,33.21585061,48497,536
1007,8,Wood,-95.38206498,32.78634374,48499,360
1008,8,Yoakum,-102.8278792,33.17293501,48501,124
1009,8,Young,-98.68781396,33.17670764,48503,200
1010,8,Zapata,-99.16860134,27.00089072,48505,195
1011,8,Zavala,-99.76102001,28.86530621,48507,243
